1059,380
1058,381
1057,381
1056,382
1055,383
1055,384
1054,385
1053,386
1053,387
1052,388
1052,389
1051,390
1050,391
1050,392
1049,393
1049,394
1048,395
1047,396
1047,397
1046,398
1046,399
1045,400
1044,401
1044,402
1043,403
1043,404
1042,405
1041,406
1041,407
1040,408
1040,409
1040,410
1039,411
1038,412
1038,413
1037,414
1037,415
1036,416
1035,417
1035,418
1034,419
1034,420
1033,421
1032,422
1032,423
1032,424
1031,425
1030,426
1030,427
1029,428
1028,429
1028,430
1027,431
1027,432
1026,433
1025,434
1025,435
1024,436
1024,437
1023,438
1023,439
1022,440
1021,441
1021,442
1021,443
1020,444
1019,445
1018,446
1018,447
1018,448
1017,449
1016,450
1016,451
1015,452
1015,453
1014,454
1014,455
1013,456
1012,457
1012,458
1011,459
1011,460
1010,461
1009,462
1009,463
1008,464
1007,465
1007,466
1006,467
1006,468
1005,469
1004,470
1004,471
1004,472
1003,473
1003,474
1002,475
1001,476
1001,477
1000,478
1000,479
999,480
998,481
998,482
997,483
996,484
996,485
995,486
995,487
994,488
993,489
993,490
992,491
992,492
991,493
990,494
990,495
990,496
989,497
989,498
988,499
987,500
987,501
986,502
986,503
985,504
984,505
984,506
983,507
983,508
982,509
982,510
981,511
980,512
980,513
979,514
979,515
978,516
977,517
977,518
976,519
975,520
975,521
974,522
974,523
973,524
973,525
972,526
972,527
971,528
970,529
970,530
969,531
969,532
968,533
968,534
967,535
966,536
966,537
965,538
964,539
964,540
964,541
963,542
962,543
961,544
961,545
961,546
960,547
959,548
959,549
958,550
958,551
957,552
957,553
956,554
956,555
955,556
955,557
954,558
953,559
953,560
952,561
952,562
951,563
950,564
950,565
949,566
949,567
948,568
947,569
947,570
946,571
946,572
945,573
944,574
944,575
943,576
943,577
942,578
941,579
941,580
940,581
940,582
939,583
938,584
938,585
938,586
937,587
936,588
936,589
935,590
935,591
934,592
933,593
933,594
932,595
932,596
931,597
931,598
930,599
929,600
929,601
928,602
928,603
927,604
927,605
926,606
925,607
925,608
924,609
924,610
923,611
922,612
922,613
921,614
921,615
920,616
920,617
919,618
918,619
918,620
917,621
917,622
916,623
915,624
915,625
915,626
914,627
913,628
913,629
912,630
911,631
910,632
910,633
910,634
909,635
909,636
908,637
908,638
907,639
906,640
906,641
905,642
904,643
904,644
903,645
903,646
902,647
901,648
901,649
900,650
900,651
900,652
899,653
899,654
899,655
900,656
900,657
901,658
902,659
903,659
904,660
905,660
906,660
907,660
908,660
909,660
910,660
911,660
912,660
913,660
914,660
915,660
916,660
917,660
918,660
919,660
920,660
921,660
922,660
923,660
924,660
925,660
926,660
927,660
928,660
929,660
930,660
931,660
932,660
933,660
934,660
935,660
936,660
937,660
938,660
939,660
940,660
941,660
942,660
943,660
944,660
945,660
946,660
947,660
948,660
949,660
950,660
951,660
952,660
953,660
954,660
955,660
956,660
957,660
958,660
959,660
960,660
961,660
962,660
963,660
964,660
965,660
966,660
967,660
968,660
969,660
970,660
971,660
972,660
973,660
974,660
975,660
976,660
977,660
978,660
979,660
980,660
981,660
982,660
983,660
984,660
985,660
986,660
987,660
988,660
989,660
990,660
991,660
992,660
993,660
994,660
995,660
996,660
997,660
998,660
999,660
1000,660
1001,660
1002,660
1003,660
1004,660
1005,660
1006,660
1007,660
1008,660
1009,660
1010,660
1011,660
1012,660
1013,660
1014,660
1015,660
1016,660
1017,660
1018,660
1019,660
1020,660
1021,660
1022,660
1023,660
1024,660
1025,660
1026,660
1027,660
1028,660
1029,660
1030,660
1031,660
1032,660
1033,660
1034,660
1035,660
1036,660
1037,660
1038,660
1039,660
1040,660
1041,660
1042,660
1043,660
1044,660
1045,660
1046,660
1047,660
1048,660
1049,660
1050,660
1051,660
1052,660
1053,660
1054,660
1055,660
1056,660
1057,660
1058,660
1059,660
1060,660
1061,660
1062,660
1063,660
1064,660
1065,660
1066,660
1067,660
1068,660
1069,660
1070,660
1071,660
1072,660
1073,660
1074,660
1075,660
1076,660
1077,660
1078,660
1079,660
1080,660
1081,660
1082,660
1083,660
1084,660
1085,660
1086,660
1087,660
1088,660
1089,660
1090,660
1091,660
1092,660
1093,660
1094,660
1095,660
1096,660
1097,660
1098,660
1099,660
1100,660
1101,660
1102,660
1103,660
1104,660
1105,660
1106,660
1107,660
1108,660
1109,660
1110,660
1111,660
1112,660
1113,660
1114,660
1115,660
1116,660
1117,660
1118,660
1119,660
1120,660
1121,660
1122,660
1123,660
1124,660
1125,660
1126,660
1127,660
1128,660
1129,660
1130,660
1131,660
1132,660
1133,660
1134,660
1135,660
1136,660
1137,660
1138,660
1139,660
1140,660
1141,660
1142,660
1143,660
1144,660
1145,660
1146,660
1147,660
1148,660
1149,660
1150,660
1151,660
1152,660
1153,660
1154,660
1155,660
1156,660
1157,660
1158,660
1159,660
1160,660
1161,660
1162,660
1163,660
1164,660
1165,660
1166,660
1167,660
1168,660
1169,660
1170,660
1171,660
1172,660
1173,660
1174,660
1175,660
1176,660
1177,660
1178,660
1179,660
1180,660
1181,660
1182,660
1183,660
1184,660
1185,660
1186,660
1187,660
1188,660
1189,660
1190,660
1191,660
1192,660
1193,660
1194,660
1195,660
1196,660
1197,660
1198,660
1199,660
1200,660
1201,660
1202,660
1203,660
1204,660
1205,660
1206,660
1207,660
1208,660
1209,660
1210,660
1211,660
1212,660
1213,660
1214,660
1215,660
1216,660
1217,659
1218,659
1219,659
1220,658
1221,657
1221,656
1221,655
1221,654
1221,653
1221,652
1220,651
1220,650
1220,649
1219,648
1218,647
1218,646
1217,645
1217,644
1216,643
1215,642
1215,641
1214,640
1213,639
1213,638
1213,637
1212,636
1212,635
1211,634
1211,633
1210,632
1209,631
1209,630
1208,629
1207,628
1207,627
1206,626
1206,625
1205,624
1205,623
1204,622
1203,621
1203,620
1202,619
1202,618
1202,617
1201,616
1200,615
1199,614
1199,613
1199,612
1198,611
1197,610
1197,609
1196,608
1196,607
1195,606
1194,605
1194,604
1193,603
1192,602
1192,601
1191,600
1191,599
1190,598
1190,597
1189,596
1188,595
1188,594
1188,593
1187,592
1186,591
1186,590
1185,589
1184,588
1184,587
1183,586
1183,585
1182,584
1182,583
1181,582
1180,581
1180,580
1180,579
1179,578
1178,577
1178,576
1177,575
1176,574
1176,573
1176,572
1175,571
1174,570
1174,569
1173,568
1172,567
1171,566
1171,565
1171,564
1170,563
1170,562
1169,561
1168,560
1168,559
1167,558
1167,557
1166,556
1165,555
1165,554
1164,553
1164,552
1163,551
1163,550
1162,549
1162,548
1161,547
1160,546
1160,545
1159,544
1159,543
1158,542
1157,541
1157,540
1156,539
1156,538
1155,537
1155,536
1154,535
1154,534
1153,533
1152,532
1152,531
1151,530
1151,529
1150,528
1149,527
1149,526
1148,525
1148,524
1147,523
1147,522
1146,521
1145,520
1145,519
1144,518
1144,517
1143,516
1143,515
1142,514
1141,513
1141,512
1140,511
1140,510
1139,509
1139,508
1138,507
1137,506
1137,505
1136,504
1136,503
1135,502
1134,501
1134,500
1134,499
1133,498
1132,497
1131,496
1131,495
1130,494
1130,493
1129,492
1129,491
1128,490
1128,489
1127,488
1127,487
1126,486
1126,485
1125,484
1124,483
1124,482
1123,481
1123,480
1122,479
1121,478
1121,477
1120,476
1120,475
1119,474
1118,473
1117,472
1117,471
1117,470
1116,469
1115,468
1115,467
1114,466
1114,465
1113,464
1113,463
1112,462
1111,461
1111,460
1110,459
1110,458
1109,457
1109,456
1108,455
1108,454
