613,384
612,385
611,385
610,385
609,385
608,385
607,385
606,385
605,385
604,386
603,386
602,386
601,387
600,387
599,387
598,387
597,387
596,387
595,388
594,388
593,388
592,388
591,388
590,389
589,389
588,389
587,390
586,390
585,390
584,391
583,391
582,391
581,391
580,392
579,392
578,392
577,393
576,393
575,394
574,394
573,395
572,395
571,396
570,396
569,397
568,397
567,397
566,398
565,398
564,399
563,399
562,400
561,401
560,401
559,402
558,402
557,403
556,404
555,404
554,405
553,405
552,406
551,406
550,407
549,408
548,409
547,410
546,410
545,411
544,412
543,412
542,413
541,414
540,415
539,416
538,417
537,417
536,418
535,419
534,420
533,421
532,422
531,423
530,424
529,425
528,426
527,427
526,428
525,429
524,430
523,431
522,432
521,433
520,434
519,435
519,436
518,437
517,438
516,439
515,440
514,441
514,442
513,443
512,444
512,445
511,446
510,447
509,448
509,449
508,450
507,451
507,452
506,453
506,454
505,455
504,456
504,457
504,458
503,459
502,460
501,461
501,462
501,463
500,464
500,465
499,466
499,467
498,468
498,469
498,470
497,471
496,472
496,473
496,474
495,475
494,476
494,477
494,478
493,479
493,480
493,481
493,482
492,483
492,484
492,485
492,486
491,487
491,488
491,489
490,490
490,491
490,492
490,493
489,494
489,495
489,496
489,497
489,498
489,499
488,500
488,501
488,502
488,503
487,504
487,505
487,506
487,507
487,508
487,509
487,510
486,511
486,512
486,513
486,514
486,515
486,516
486,517
486,518
486,519
486,520
486,521
486,522
486,523
486,524
486,525
486,526
486,527
486,528
486,529
486,530
486,531
486,532
486,533
486,534
486,535
486,536
486,537
486,538
486,539
486,540
486,541
486,542
486,543
486,544
486,545
486,546
486,547
486,548
487,549
487,550
487,551
487,552
487,553
487,554
487,555
487,556
488,557
488,558
488,559
489,560
489,561
489,562
489,563
489,564
490,565
490,566
490,567
490,568
490,569
491,570
491,571
491,572
492,573
492,574
492,575
493,576
493,577
493,578
493,579
494,580
494,581
494,582
495,583
495,584
496,585
497,586
497,587
497,588
498,589
498,590
499,591
499,592
500,593
500,594
500,595
501,596
501,597
502,598
503,599
504,600
504,601
504,602
505,603
506,604
506,605
507,606
508,607
508,608
508,609
509,610
510,611
511,612
512,613
513,614
513,615
514,616
514,617
515,618
516,619
517,620
518,621
519,622
520,623
520,624
521,625
522,626
523,627
524,628
525,629
526,630
527,631
528,632
529,633
530,634
531,635
532,636
533,637
534,638
535,639
536,640
537,640
538,641
539,642
540,643
541,644
542,645
543,646
544,646
545,647
546,647
547,648
548,649
549,650
550,650
551,651
552,652
553,652
554,653
555,654
556,654
557,655
558,655
559,656
560,656
561,657
562,658
